Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2010-09-20,21918.44922,22009.09961,21874.41992,21977.33984,21977.33984,2857.0541792000004
HSI,2010-09-21,22118.58008,22118.58008,21950.68945,22002.58984,22002.58984,2860.3366792
HSI,2010-09-22,22077.38086,22229.17969,22021.59961,22047.71094,22047.71094,2866.2024222
HSI,2010-09-24,21972.88086,22155.66992,21956.75977,22119.42969,22119.42969,2875.5258597
HSI,2010-09-27,22351.33008,22407.23047,22292.53906,22340.83984,22340.83984,2904.3091792
HSI,2010-09-28,22329.82031,22371.59961,22091.13086,22109.94922,22109.94922,2874.2933986
HSI,2010-09-29,22314.56055,22439.18945,22300.08984,22378.66992,22378.66992,2909.2270896
HSI,2010-09-30,22287.08008,22381.33008,22202.42969,22358.16992,22358.16992,2906.5620896
HSI,2010-10-04,22542.35938,22734.88086,22542.35938,22618.66016,22618.66016,2940.4258208
HSI,2010-10-05,22532.03906,22670.81055,22504.05078,22639.14063,22639.14063,2943.0882819000003
HSI,2010-10-06,23006.19922,23023.13086,22872.41992,22880.41016,22880.41016,2974.4533208000003
HSI,2010-10-07,22996.73047,22996.73047,22824.05078,22884.32031,22884.32031,2974.9616403
HSI,2010-10-08,22861.15039,23093.76953,22861.15039,22944.17969,22944.17969,2982.7433597000004
HSI,2010-10-11,23169.13086,23302.28906,23151.61914,23207.31055,23207.31055,3016.9503715
HSI,2010-10-12,23161.21094,23254.14063,23055.60938,23121.69922,23121.69922,3005.8208986
HSI,2010-10-13,23329.32031,23471.66016,23035.57031,23457.68945,23457.68945,3049.4996285
HSI,2010-10-14,23685.25977,23866.86914,23614.40039,23852.16992,23852.16992,3100.7820896000003
HSI,2010-10-15,23733.78906,23862.53906,23650.30078,23757.63086,23757.63086,3088.4920118000005
HSI,2010-10-18,23693.11914,23716.48047,23467.44922,23469.38086,23469.38086,3051.0195118
HSI,2010-10-19,23551.31055,23768.08984,23551.31055,23763.73047,23763.73047,3089.2849611
HSI,2010-10-20,23423.82031,23689.99023,23307.49023,23556.5,23556.5,3062.3450000000003
HSI,2010-10-21,23736.78906,23736.78906,23450.83008,23649.48047,23649.48047,3074.4324611
HSI,2010-10-22,23647.32031,23667.41992,23465.75977,23517.53906,23517.53906,3057.2800778
HSI,2010-10-25,23551.14063,23781.88086,23519.16016,23627.91016,23627.91016,3071.6283208
HSI,2010-10-26,23727.63086,23727.63086,23546.33008,23601.24023,23601.24023,3068.1612299
HSI,2010-10-27,23543.73047,23708.66992,23148.17969,23164.58008,23164.58008,3011.3954104
HSI,2010-10-28,23290.53906,23290.53906,23136.9707,23210.85938,23210.85938,3017.4117194000005
HSI,2010-10-29,23177.68945,23222.34961,22880.67969,23096.32031,23096.32031,3002.5216403
HSI,2010-11-01,23366.82031,23656.65039,23366.82031,23652.93945,23652.93945,3074.8821285000004
HSI,2010-11-02,23608.17969,23724.86914,23566.88086,23671.41992,23671.41992,3077.2845896000003
HSI,2010-11-03,23802.06055,24163.83984,23684.99023,24144.66992,24144.66992,3138.8070896
HSI,2010-11-04,24377.07031,24550.08008,24345.92969,24535.63086,24535.63086,3189.6320118000003
